ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.B.1.Hit	AOI.B.2.Hit	AOI.B.3...leak.Hit	AOI.B.4.Hit	AOI.B.5.Hit	AOI.P.1.Hit	AOI.P.2.Hit	AOI.P.3.Hit	AOI.P.4...leak.Hit	AOI.J.1.Hit	AOI.J.2.Hit	AOI.J.3...sen_leak.Hit	AOI.J.4.Hit	AOI.leak.Hit
Suraj	job0	NA	339	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	339	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	251	NA	Fixation	200	1364	655	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	340	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	340	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	252	NA	Fixation	217	1492	516	4.81	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	341	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	341	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	342	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	342	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	253	NA	Fixation	117	1423	759	4.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	343	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	343	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	343	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	343	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	254	NA	Fixation	183	1463	578	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	344	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	255	NA	Fixation	100	1456	591	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	255	NA	Fixation	100	1456	591	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	255	NA	Fixation	100	1456	591	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	255	NA	Fixation	100	1456	591	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	255	NA	Fixation	100	1456	591	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	255	NA	Fixation	100	1456	591	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	345	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	345	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	256	NA	Fixation	150	1457	582	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	346	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	346	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	347	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	347	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	257	NA	Fixation	133	1516	530	3.39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	348	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	348	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	349	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	349	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	258	NA	Fixation	267	1515	494	7.34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	350	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	350	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	350	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	350	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	350	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	259	NA	Fixation	117	1497	630	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	351	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	351	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	351	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	260	NA	Fixation	167	1488	651	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	352	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	352	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	352	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	352	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	352	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	261	NA	Fixation	183	1273	472	0.92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Suraj	job0	NA	353	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	353	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	262	NA	Fixation	250	1379	659	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	354	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	354	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	263	NA	Fixation	167	1295	636	5.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	355	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	355	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	355	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	355	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	264	NA	Fixation	33	1058	501	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	264	NA	Fixation	33	1058	501	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	356	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	265	NA	Fixation	100	1054	487	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	265	NA	Fixation	100	1054	487	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	265	NA	Fixation	100	1054	487	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	265	NA	Fixation	100	1054	487	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	265	NA	Fixation	100	1054	487	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	265	NA	Fixation	100	1054	487	2.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	357	Saccade	183	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	358	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	266	NA	Fixation	183	1366	429	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	359	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	359	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	359	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	267	NA	Fixation	50	1502	455	9.31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	267	NA	Fixation	50	1502	455	9.31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	267	NA	Fixation	50	1502	455	9.31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	360	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	360	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	360	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	360	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suraj	job0	NA	360	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
