ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.R.1.Hit	AOI.R.2...leak.Hit	AOI.R.3.Hit	AOI.R.4.Hit	AOI.I.1.Hit	AOI.I.2.Hit	AOI.I.3...sen_leak.Hit	AOI.S.1.Hit	AOI.S.2.Hit	AOI.S.3...leak.Hit	AOI.leak.Hit
Takanori	inc0	NA	931	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	931	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	931	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	932	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	672	NA	Fixation	33	360	593	4.47	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	672	NA	Fixation	33	360	593	4.47	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	933	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	673	NA	Fixation	167	598	895	10.71	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	934	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	934	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	934	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	934	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	935	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	935	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	674	NA	Fixation	150	546	870	1.6	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	936	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	937	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	937	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	938	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	938	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	938	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	675	NA	Fixation	33	415	472	11.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	675	NA	Fixation	33	415	472	11.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	939	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	940	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	940	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	940	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	940	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	676	NA	Fixation	117	391	570	2.8	0	0	0	0	0	0	1	0	0	0	0	0
Takanori	inc0	NA	941	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	941	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	941	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	942	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	677	NA	Fixation	167	406	710	3.89	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	943	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	943	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	943	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	943	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	678	NA	Fixation	167	395	789	2.12	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	944	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	944	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	944	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	944	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	944	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	679	NA	Fixation	33	476	824	2.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	679	NA	Fixation	33	476	824	2.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	945	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	680	NA	Fixation	83	1053	949	16.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	680	NA	Fixation	83	1053	949	16.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	680	NA	Fixation	83	1053	949	16.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	680	NA	Fixation	83	1053	949	16.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	680	NA	Fixation	83	1053	949	16.44	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	946	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	946	Saccade	34	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	681	NA	Fixation	133	1035	965	0.66	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	947	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	947	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	947	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	682	NA	Fixation	83	1119	1006	2.51	0	1	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	682	NA	Fixation	83	1119	1006	2.51	0	1	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	682	NA	Fixation	83	1119	1006	2.51	0	1	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	682	NA	Fixation	83	1119	1006	2.51	0	1	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	682	NA	Fixation	83	1119	1006	2.51	0	1	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	948	Saccade	401	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	683	NA	Fixation	217	217	641	26.83	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	NA	949	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	684	NA	Fixation	51	163	638	1.39	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	684	NA	Fixation	51	163	638	1.39	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	684	NA	Fixation	51	163	638	1.39	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	NA	950	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	950	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	950	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	685	NA	Fixation	100	157	616	0.61	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	685	NA	Fixation	100	157	616	0.61	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	685	NA	Fixation	100	157	616	0.61	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	685	NA	Fixation	100	157	616	0.61	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	685	NA	Fixation	100	157	616	0.61	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	685	NA	Fixation	100	157	616	0.61	0	0	0	0	0	0	0	0	0	1	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	951	Saccade	383	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	686	NA	Fixation	483	522	821	11.51	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	952	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	952	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	952	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	952	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	687	NA	Fixation	167	403	742	4	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	953	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	953	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	953	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
Takanori	inc0	NA	953	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0
